pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,mysivi,104392002393583,3633154320158711,2026-06-10,41,975,true,3,1
facebook,mysivi,104392002393583,3633154320158711,2026-06-11,41,974,true,0,1
facebook,mysivi,104392002393583,3633154320158711,2026-06-13,41,961,true,0,2
facebook,mysivi,104392002393583,1286562256396800,2026-05-26,47,969,true,,
facebook,mysivi,104392002393583,1286562256396800,2026-05-28,117,1676,true,-70,2
facebook,mysivi,104392002393583,1286562256396800,2026-06-04,51,1293,true,66,7
facebook,mysivi,104392002393583,1286562256396800,2026-06-09,46,1676,true,5,5
facebook,mysivi,104392002393583,2126856914820990,2026-05-26,48,970,true,,
facebook,mysivi,104392002393583,2126856914820990,2026-05-28,69,1298,true,-21,2
facebook,mysivi,104392002393583,2126856914820990,2026-06-04,56,1298,true,13,7
facebook,mysivi,104392002393583,1462266312313546,2026-05-26,49,971,true,,
facebook,mysivi,104392002393583,1462266312313546,2026-05-28,110,1667,true,-61,2
facebook,mysivi,104392002393583,1462266312313546,2026-06-04,43,1285,true,67,7
facebook,mysivi,104392002393583,1462266312313546,2026-06-09,37,1667,true,6,5
facebook,mysivi,104392002393583,1462266312313546,2026-06-10,36,967,true,1,1
facebook,mysivi,104392002393583,1462266312313546,2026-06-11,36,966,true,0,1
facebook,mysivi,104392002393583,1462266312313546,2026-06-13,36,953,true,0,2
facebook,mysivi,104392002393583,4373904222920501,2026-05-26,50,972,true,,
facebook,mysivi,104392002393583,4373904222920501,2026-05-28,118,1677,true,-68,2
facebook,mysivi,104392002393583,4373904222920501,2026-06-04,54,1296,true,64,7
facebook,mysivi,104392002393583,4373904222920501,2026-06-09,47,1677,true,7,5
facebook,mysivi,104392002393583,4373904222920501,2026-06-10,43,978,true,4,1
facebook,mysivi,104392002393583,4373904222920501,2026-06-11,43,977,true,0,1
facebook,mysivi,104392002393583,4373904222920501,2026-06-13,43,963,true,0,2
facebook,mysivi,104392002393583,1302863798631451,2026-05-26,51,973,true,,
facebook,mysivi,104392002393583,1302863798631451,2026-05-28,112,1670,true,-61,2
facebook,mysivi,104392002393583,1302863798631451,2026-06-04,45,1287,true,67,7
facebook,mysivi,104392002393583,1302863798631451,2026-06-09,40,1670,true,5,5
facebook,mysivi,104392002393583,963707096066927,2026-05-26,52,974,true,,
facebook,mysivi,104392002393583,963707096066927,2026-05-28,68,1297,true,-16,2
facebook,mysivi,104392002393583,963707096066927,2026-06-04,55,1297,true,13,7
facebook,mysivi,104392002393583,1591761556292288,2026-05-26,53,975,true,,
facebook,mysivi,104392002393583,1591761556292288,2026-05-28,67,1294,true,-14,2
facebook,mysivi,104392002393583,1591761556292288,2026-06-04,52,1294,true,15,7
facebook,mysivi,104392002393583,2229685480897303,2026-05-26,54,976,true,,
facebook,mysivi,104392002393583,2229685480897303,2026-05-28,120,1680,true,-66,2
facebook,mysivi,104392002393583,2229685480897303,2026-06-04,58,1300,true,62,7
facebook,mysivi,104392002393583,2229685480897303,2026-06-09,50,1680,true,8,5
facebook,mysivi,104392002393583,2229685480897303,2026-06-10,46,985,true,4,1
facebook,mysivi,104392002393583,2229685480897303,2026-06-11,46,984,true,0,1
facebook,mysivi,104392002393583,2229685480897303,2026-06-13,47,972,true,-1,2
facebook,mysivi,104392002393583,2165925787635529,2026-05-26,55,977,true,,
facebook,mysivi,104392002393583,2165925787635529,2026-05-28,122,1684,true,-67,2
facebook,mysivi,104392002393583,2165925787635529,2026-06-04,60,1302,true,62,7
facebook,mysivi,104392002393583,2165925787635529,2026-06-09,54,1684,true,6,5
facebook,mysivi,104392002393583,2165925787635529,2026-06-10,49,989,true,5,1
facebook,mysivi,104392002393583,2165925787635529,2026-06-11,49,988,true,0,1
facebook,mysivi,104392002393583,2165925787635529,2026-06-13,49,974,true,0,2
facebook,mysivi,104392002393583,1520431749655532,2026-05-26,56,978,true,,
facebook,mysivi,104392002393583,1520431749655532,2026-05-28,119,1678,true,-63,2
facebook,mysivi,104392002393583,1520431749655532,2026-06-04,57,1299,true,62,7
facebook,mysivi,104392002393583,1520431749655532,2026-06-09,48,1678,true,9,5
facebook,mysivi,104392002393583,1520431749655532,2026-06-10,44,980,true,4,1
facebook,mysivi,104392002393583,1520431749655532,2026-06-11,44,979,true,0,1
facebook,mysivi,104392002393583,1520431749655532,2026-06-13,44,965,true,0,2
facebook,mysivi,104392002393583,2183230785771555,2026-05-26,57,979,true,,
facebook,mysivi,104392002393583,1601352417781439,2026-05-26,58,980,true,,
facebook,mysivi,104392002393583,1601352417781439,2026-05-28,124,1686,true,-66,2
facebook,mysivi,104392002393583,1601352417781439,2026-06-04,63,1305,true,61,7
facebook,mysivi,104392002393583,1601352417781439,2026-06-09,56,1686,true,7,5
facebook,mysivi,104392002393583,1601352417781439,2026-06-10,51,992,true,5,1
facebook,mysivi,104392002393583,1601352417781439,2026-06-11,51,991,true,0,1
facebook,mysivi,104392002393583,1601352417781439,2026-06-13,51,977,true,0,2
facebook,mysivi,104392002393583,1312319890964004,2026-05-26,59,981,true,,
facebook,mysivi,104392002393583,1312319890964004,2026-05-28,123,1685,true,-64,2
facebook,mysivi,104392002393583,1312319890964004,2026-06-04,62,1304,true,61,7
