pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,speakx,speakx-g0097,993529143162192,2026-05-26,1524055402758387,exact_replica,2026-06-04,9,False,False
facebook,speakx,speakx-g0098,940578045564403,2026-05-26,1527222942372722,reworded_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0099,950441070968656,2026-05-26,1528983802208134,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0100,2185353608668047,2026-05-26,1534214218051412,exact_replica,2026-06-04,9,True,False
facebook,speakx,speakx-g0101,2442362952880772,2026-05-26,1553179199937865,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0102,1566297197911206,2026-05-26,1935452127101651,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0103,1607956950303032,2026-05-26,1436395304911998,reworded_replica,2026-06-12,17,False,False
facebook,speakx,speakx-g0104,1616518609443578,2026-06-04,1970602930490694,exact_replica,2026-06-04,0,False,False
facebook,speakx,speakx-g0105,1631492917935092,2026-05-26,972418258831307,exact_replica,2026-06-04,9,False,False
facebook,speakx,speakx-g0106,1615741946275334,2026-05-26,1632127831228011,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0107,1635365307514500,2026-06-04,1013212574970448,reworded_replica,2026-06-12,8,False,False
facebook,speakx,speakx-g0108,1641975910360142,2026-05-26,4473968839557115,reworded_replica,2026-06-12,17,False,False
facebook,speakx,speakx-g0109,1655535008789619,2026-05-26,3987052924921931,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0110,1666733754369589,2026-05-26,3194390794101462,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0111,1671433074080008,2026-05-26,2103193720227930,exact_replica,2026-06-12,17,False,False
facebook,speakx,speakx-g0112,922333753982552,2026-05-26,1681625439656874,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0113,1682994332739683,2026-05-26,873618651754187,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0114,1685482815926044,2026-05-26,2065465224040395,exact_replica,2026-06-04,9,False,False
