ad_id,language
1409816634516473,Hindi
1414490704064865,Hindi
1416141183867828,Hindi
1417299323565200,Hindi
1417426263526714,Hindi
1418149806668088,Hindi
1418938056934721,Hindi
1419054459866080,Hindi
1424455663045423,Hindi
1427103212256894,Hindi
1427707752496363,Hindi
1430826552137036,Hindi
1432601425298442,Hindi
1433143288576522,Hindi
1436524178516846,Hindi
1437905001693178,Hindi
1440194517913945,Hindi
1440382108104857,Hindi
1445227317366557,Hindi
1445447133927643,Hindi
1447369716630978,Hindi
1447447370425241,Hindi
1449399177216557,Hindi
1452895900215996,Hindi
1458753802673822,Bengali
1461034499390463,Hindi
1463686805063835,Hindi
1465022205637019,Hindi
1466136302218692,Hindi
1467551115125932,Hindi
1467890751279753,Hindi
1472313281246256,Hindi
1473725044062857,Hindi
1474803617287316,Hindi
1476645587385501,Hindi
1479670906926896,Hindi
1481488779968384,Bengali
1481600617048122,Hindi
1482496776533372,Hindi
1483037666208224,Hindi
1483068073105319,Hindi
1483119543131211,Hindi
1483706739708125,Hindi
1483791276290994,Hindi
1484554966327969,Hindi
1485129796264251,Hindi
1485257069470905,Hindi
1485370303347876,Hindi
1487058956058174,Hindi
1487075122617460,Hindi
1487410989520803,Hindi
1487727205937844,Hindi
1488947212361508,Hindi
1490585519049497,Hindi
1490787835910342,Hindi
1490991088886116,Hindi
1491418492197050,Hindi
1491518059125575,Hindi
1491590802118530,Hindi
1492356832542306,Hindi
1492999052622057,Hindi
1493798311856053,Hindi
1494898681753456,Hindi
1494902855983792,Hindi
1495102955143773,Hindi
1495976748935879,Hindi
1497713908346862,Hindi
1498052845351971,Hindi
1499543331319094,Hindi
1499606681634983,Hindi
1499639891856300,Hindi
1499968041505818,Hindi
1500329868506567,Bengali
1500481334881968,Hindi
1500961498715018,Hindi
1501154984318432,Hindi
1501968230952976,Hindi
1502392968556177,Hindi
1503258111530571,Hindi
1503697738097799,Hindi
1503768517874427,Hindi
1504011217832296,Hindi
1504170984537704,Hindi
1504714588075241,Hindi
1504911954989241,Hindi
1505738854342782,Hindi
1505899207667490,Hindi
1506239587899497,Hindi
1506453667091488,Hindi
1507666891134916,Hindi
1507669688042876,Hindi
1509213467574363,Hindi
1509527853448376,Hindi
1509836106937658,Hindi
1509995770625459,Hindi
